"ID","StudentID","Date","MealID","MessID","IsManualAttendance","ManualAttendanceLogID","CreatedTime"
"575522","4617","2025-01-30 10:09:06","2","30","0","0","2025-01-30 21:02:26"
"575521","4486","2025-01-30 10:08:17","2","30","0","0","2025-01-30 21:02:25"
"575520","4619","2025-01-30 10:08:06","2","30","0","0","2025-01-30 21:02:24"
"575519","5166","2025-01-30 08:01:57","1","30","0","0","2025-01-30 21:02:17"
"575518","5230","2025-01-30 08:01:21","1","30","0","0","2025-01-30 21:02:16"
"575517","4722","2025-01-30 08:01:07","1","30","0","0","2025-01-30 21:02:15"
"575516","5026","2025-01-30 07:58:42","1","30","0","0","2025-01-30 21:02:14"
"575515","5185","2025-01-30 07:58:16","1","30","0","0","2025-01-30 21:02:13"
"575514","5212","2025-01-30 07:57:58","1","30","0","0","2025-01-30 21:02:12"
"575513","4921","2025-01-30 07:57:44","1","30","0","0","2025-01-30 21:02:11"
"575512","4931","2025-01-30 07:57:37","1","30","0","0","2025-01-30 21:02:11"
"575511","4512","2025-01-30 07:57:34","1","30","0","0","2025-01-30 21:02:10"
"575510","4515","2025-01-30 07:57:26","1","30","0","0","2025-01-30 21:02:09"
"575509","5040","2025-01-30 07:57:23","1","30","0","0","2025-01-30 21:02:08"
"575508","5204","2025-01-30 07:57:20","1","30","0","0","2025-01-30 21:02:08"
"575507","5260","2025-01-30 07:57:08","1","30","0","0","2025-01-30 21:02:07"
"575506","4562","2025-01-30 07:56:34","1","30","0","0","2025-01-30 21:02:06"
"575505","4560","2025-01-30 07:56:30","1","30","0","0","2025-01-30 21:02:05"
"575504","4561","2025-01-30 07:56:27","1","30","0","0","2025-01-30 21:02:05"
"575503","4990","2025-01-30 07:55:52","1","30","0","0","2025-01-30 21:02:04"
"575502","4805","2025-01-30 07:55:47","1","30","0","0","2025-01-30 21:02:03"
"575501","4798","2025-01-30 07:55:40","1","30","0","0","2025-01-30 21:02:02"
"575500","4777","2025-01-30 07:55:39","1","30","0","0","2025-01-30 21:02:01"
"575499","4463","2025-01-30 07:55:30","1","30","0","0","2025-01-30 21:02:01"
"575498","4956","2025-01-30 07:55:24","1","30","0","0","2025-01-30 21:02:00"
"575497","4951","2025-01-30 07:55:13","1","30","0","0","2025-01-30 21:01:59"
"575496","4965","2025-01-30 07:55:08","1","30","0","0","2025-01-30 21:01:58"
"575495","4945","2025-01-30 07:55:03","1","30","0","0","2025-01-30 21:01:57"
"575494","4729","2025-01-30 07:55:00","1","30","0","0","2025-01-30 21:01:57"
"575493","4659","2025-01-30 07:54:51","1","30","0","0","2025-01-30 21:01:56"
"575492","4947","2025-01-30 07:54:47","1","30","0","0","2025-01-30 21:01:55"
"575491","4830","2025-01-30 07:54:43","1","30","0","0","2025-01-30 21:01:54"
"575490","4656","2025-01-30 07:54:38","1","30","0","0","2025-01-30 21:01:53"
"575489","4654","2025-01-30 07:54:34","1","30","0","0","2025-01-30 21:01:52"
"575488","4848","2025-01-30 07:54:25","1","30","0","0","2025-01-30 21:01:52"
"575487","5219","2025-01-30 07:54:21","1","30","0","0","2025-01-30 21:01:51"
"575486","5200","2025-01-30 07:54:18","1","30","0","0","2025-01-30 21:01:50"
"575485","5201","2025-01-30 07:54:15","1","30","0","0","2025-01-30 21:01:50"
"575484","5309","2025-01-30 07:54:12","1","30","0","0","2025-01-30 21:01:49"
"575483","5221","2025-01-30 07:53:40","1","30","0","0","2025-01-30 21:01:48"
"575482","4648","2025-01-30 07:53:33","1","30","0","0","2025-01-30 21:01:46"
"575481","4917","2025-01-30 07:53:08","1","30","0","0","2025-01-30 21:01:46"
"575480","5306","2025-01-30 07:52:33","1","30","0","0","2025-01-30 21:01:45"
"575479","4923","2025-01-30 07:52:25","1","30","0","0","2025-01-30 21:01:44"
"575478","5250","2025-01-30 07:52:07","1","30","0","0","2025-01-30 21:01:43"
"575477","5092","2025-01-30 07:52:03","1","30","0","0","2025-01-30 21:01:43"
"575476","5277","2025-01-30 07:51:57","1","30","0","0","2025-01-30 21:01:42"
"575475","5287","2025-01-30 07:51:49","1","30","0","0","2025-01-30 21:01:40"
"575474","4881","2025-01-30 07:51:41","1","30","0","0","2025-01-30 21:01:39"
"575473","4809","2025-01-30 07:51:34","1","30","0","0","2025-01-30 21:01:38"
"575472","5210","2025-01-30 07:51:28","1","30","0","0","2025-01-30 21:01:37"
"575471","4970","2025-01-30 07:50:57","1","30","0","0","2025-01-30 21:01:36"
"575470","5003","2025-01-30 07:50:54","1","30","0","0","2025-01-30 21:01:35"
"575469","5047","2025-01-30 07:50:34","1","30","0","0","2025-01-30 21:01:35"
"575468","4726","2025-01-30 07:50:21","1","30","0","0","2025-01-30 21:01:34"
"575467","4957","2025-01-30 07:50:13","1","30","0","0","2025-01-30 21:01:33"
"575466","5078","2025-01-30 07:50:10","1","30","0","0","2025-01-30 21:01:32"
"575465","5053","2025-01-30 07:50:03","1","30","0","0","2025-01-30 21:01:31"
"575464","5205","2025-01-30 07:50:00","1","30","0","0","2025-01-30 21:01:31"
"575463","4568","2025-01-30 07:49:56","1","30","0","0","2025-01-30 21:01:30"
"575462","4976","2025-01-30 07:49:27","1","30","0","0","2025-01-30 21:01:29"
"575461","5215","2025-01-30 07:49:15","1","30","0","0","2025-01-30 21:01:29"
"575460","5176","2025-01-30 07:49:01","1","30","0","0","2025-01-30 21:01:27"
"575459","4508","2025-01-30 07:48:57","1","30","0","0","2025-01-30 21:01:26"
"575458","4496","2025-01-30 07:48:52","1","30","0","0","2025-01-30 21:01:25"
"575457","2673","2025-01-30 07:48:47","1","30","0","0","2025-01-30 21:01:25"
"575456","4810","2025-01-30 07:48:34","1","30","0","0","2025-01-30 21:01:22"
"575455","5133","2025-01-30 07:47:40","1","30","0","0","2025-01-30 21:01:22"
"575454","5224","2025-01-30 07:47:32","1","30","0","0","2025-01-30 21:01:21"
"575453","5165","2025-01-30 07:47:26","1","30","0","0","2025-01-30 21:01:20"
"575452","4930","2025-01-30 07:47:19","1","30","0","0","2025-01-30 21:01:20"
"575451","4926","2025-01-30 07:47:10","1","30","0","0","2025-01-30 21:01:19"
"575450","5109","2025-01-30 07:47:05","1","30","0","0","2025-01-30 21:01:18"
"575449","5021","2025-01-30 07:46:56","1","30","0","0","2025-01-30 21:01:17"
"575448","4797","2025-01-30 07:46:48","1","30","0","0","2025-01-30 21:01:17"
"575447","4869","2025-01-30 07:46:40","1","30","0","0","2025-01-30 21:01:16"
"575446","5110","2025-01-30 07:46:36","1","30","0","0","2025-01-30 21:01:15"
"575445","5178","2025-01-30 07:46:30","1","30","0","0","2025-01-30 21:01:14"
"575444","5069","2025-01-30 07:46:26","1","30","0","0","2025-01-30 21:01:14"
"575443","4949","2025-01-30 07:46:19","1","30","0","0","2025-01-30 21:01:13"
"575442","4854","2025-01-30 07:46:14","1","30","0","0","2025-01-30 21:01:12"
"575441","5036","2025-01-30 07:46:10","1","30","0","0","2025-01-30 21:01:11"
"575440","4693","2025-01-30 07:46:05","1","30","0","0","2025-01-30 21:01:11"
"575439","4831","2025-01-30 07:45:54","1","30","0","0","2025-01-30 21:01:10"
"575438","5112","2025-01-30 07:45:48","1","30","0","0","2025-01-30 21:01:09"
"575437","4865","2025-01-30 07:45:40","1","30","0","0","2025-01-30 21:01:08"
"575436","4638","2025-01-30 07:45:32","1","30","0","0","2025-01-30 21:01:08"
"575435","4748","2025-01-30 07:44:02","1","30","0","0","2025-01-30 21:01:05"
"575434","4483","2025-01-30 07:43:48","1","30","0","0","2025-01-30 21:01:05"
"575433","4766","2025-01-30 07:43:41","1","30","0","0","2025-01-30 21:01:04"
"575432","5050","2025-01-30 07:43:33","1","30","0","0","2025-01-30 21:01:03"
"575431","5162","2025-01-30 07:43:28","1","30","0","0","2025-01-30 21:01:02"
"575430","4859","2025-01-30 07:43:24","1","30","0","0","2025-01-30 21:01:01"
"575429","4640","2025-01-30 07:43:16","1","30","0","0","2025-01-30 21:01:00"
"575428","4661","2025-01-30 07:43:12","1","30","0","0","2025-01-30 21:01:00"
"575427","4639","2025-01-30 07:43:05","1","30","0","0","2025-01-30 21:00:59"
"575426","4707","2025-01-30 07:43:01","1","30","0","0","2025-01-30 21:00:58"
"575425","4871","2025-01-30 07:42:50","1","30","0","0","2025-01-30 21:00:58"
"575424","4971","2025-01-30 07:42:44","1","30","0","0","2025-01-30 21:00:57"
"575423","4566","2025-01-30 07:42:41","1","30","0","0","2025-01-30 21:00:56"
"575422","4565","2025-01-30 07:42:37","1","30","0","0","2025-01-30 21:00:55"
"575421","4567","2025-01-30 07:42:34","1","30","0","0","2025-01-30 21:00:55"
"575420","4481","2025-01-30 07:42:16","1","30","0","0","2025-01-30 21:00:54"
"575419","5077","2025-01-30 07:42:05","1","30","0","0","2025-01-30 21:00:53"
"575418","5261","2025-01-30 07:42:00","1","30","0","0","2025-01-30 21:00:52"
"575417","4913","2025-01-30 07:41:54","1","30","0","0","2025-01-30 21:00:52"
"575416","4735","2025-01-30 07:41:42","1","30","0","0","2025-01-30 21:00:51"
"575415","5113","2025-01-30 07:41:36","1","30","0","0","2025-01-30 21:00:50"
"575414","4701","2025-01-30 07:41:25","1","30","0","0","2025-01-30 21:00:48"
"575413","4691","2025-01-30 07:41:19","1","30","0","0","2025-01-30 21:00:48"
"575412","4618","2025-01-30 07:41:16","1","30","0","0","2025-01-30 21:00:47"
"575411","4579","2025-01-30 07:41:09","1","30","0","0","2025-01-30 21:00:46"
"575410","4574","2025-01-30 07:41:00","1","30","0","0","2025-01-30 21:00:45"
"575409","4731","2025-01-30 07:40:57","1","30","0","0","2025-01-30 21:00:45"
"575408","5296","2025-01-30 07:40:50","1","30","0","0","2025-01-30 21:00:44"
"575407","4516","2025-01-30 07:40:39","1","30","0","0","2025-01-30 21:00:43"
"575406","4581","2025-01-30 07:40:34","1","30","0","0","2025-01-30 21:00:42"
"575405","4465","2025-01-30 07:40:24","1","30","0","0","2025-01-30 21:00:41"
"575404","4724","2025-01-30 07:40:17","1","30","0","0","2025-01-30 21:00:41"
"575403","4779","2025-01-30 07:40:14","1","30","0","0","2025-01-30 21:00:40"
"575402","5072","2025-01-30 07:40:08","1","30","0","0","2025-01-30 21:00:39"
"575401","5262","2025-01-30 07:39:58","1","30","0","0","2025-01-30 21:00:38"
"575400","5049","2025-01-30 07:39:50","1","30","0","0","2025-01-30 21:00:38"
"575399","4704","2025-01-30 07:39:42","1","30","0","0","2025-01-30 21:00:37"
"575398","4857","2025-01-30 07:39:30","1","30","0","0","2025-01-30 21:00:36"
"575397","4817","2025-01-30 07:39:20","1","30","0","0","2025-01-30 21:00:35"
"575396","5242","2025-01-30 07:39:16","1","30","0","0","2025-01-30 21:00:34"
"575395","5009","2025-01-30 07:39:13","1","30","0","0","2025-01-30 21:00:34"
"575394","4752","2025-01-30 07:39:05","1","30","0","0","2025-01-30 21:00:33"
"575393","4743","2025-01-30 07:38:54","1","30","0","0","2025-01-30 21:00:32"
"575392","4630","2025-01-30 07:38:27","1","30","0","0","2025-01-30 21:00:31"
"575391","4780","2025-01-30 07:38:18","1","30","0","0","2025-01-30 21:00:30"
"575390","5239","2025-01-30 07:38:07","1","30","0","0","2025-01-30 21:00:29"
"575389","4826","2025-01-30 07:37:55","1","30","0","0","2025-01-30 21:00:28"
"575388","4889","2025-01-30 07:37:51","1","30","0","0","2025-01-30 21:00:27"
"575387","4635","2025-01-30 07:37:47","1","30","0","0","2025-01-30 21:00:27"
"575386","4758","2025-01-30 07:37:38","1","30","0","0","2025-01-30 21:00:25"
"575385","4677","2025-01-30 07:37:26","1","30","0","0","2025-01-30 21:00:24"
"575384","4849","2025-01-30 07:37:22","1","30","0","0","2025-01-30 21:00:24"
"575383","4485","2025-01-30 07:37:18","1","30","0","0","2025-01-30 21:00:23"
"575382","4509","2025-01-30 07:37:09","1","30","0","0","2025-01-30 21:00:22"
"575381","5156","2025-01-30 07:36:55","1","30","0","0","2025-01-30 21:00:21"
"575380","4606","2025-01-30 07:36:47","1","30","0","0","2025-01-30 21:00:21"
"575379","4954","2025-01-30 07:36:36","1","30","0","0","2025-01-30 21:00:20"
"575378","4974","2025-01-30 07:36:29","1","30","0","0","2025-01-30 21:00:19"
"575377","4609","2025-01-30 07:36:20","1","30","0","0","2025-01-30 21:00:18"
"575376","4966","2025-01-30 07:36:15","1","30","0","0","2025-01-30 21:00:18"
"575375","5093","2025-01-30 07:36:04","1","30","0","0","2025-01-30 21:00:17"
"575374","5293","2025-01-30 07:35:57","1","30","0","0","2025-01-30 21:00:16"
"575373","5104","2025-01-30 07:35:53","1","30","0","0","2025-01-30 21:00:15"
"575372","4593","2025-01-30 07:35:42","1","30","0","0","2025-01-30 21:00:14"
"575371","4499","2025-01-30 07:35:35","1","30","0","0","2025-01-30 21:00:14"
"575370","4497","2025-01-30 07:35:32","1","30","0","0","2025-01-30 21:00:13"
"575369","4500","2025-01-30 07:35:21","1","30","0","0","2025-01-30 21:00:12"
"575368","5145","2025-01-30 07:35:16","1","30","0","0","2025-01-30 21:00:11"
"575367","4955","2025-01-30 07:34:57","1","30","0","0","2025-01-30 21:00:09"
"575366","4580","2025-01-30 07:34:47","1","30","0","0","2025-01-30 21:00:07"
"575365","4466","2025-01-30 07:34:34","1","30","0","0","2025-01-30 21:00:06"
"575364","5105","2025-01-30 07:34:19","1","30","0","0","2025-01-30 21:00:05"
"575363","5203","2025-01-30 07:34:13","1","30","0","0","2025-01-30 21:00:04"
"575362","4664","2025-01-30 07:33:48","1","30","0","0","2025-01-30 21:00:03"
"575361","4760","2025-01-30 07:33:40","1","30","0","0","2025-01-30 21:00:03"
"575360","4890","2025-01-30 07:33:35","1","30","0","0","2025-01-30 21:00:02"
"575359","4847","2025-01-30 07:33:31","1","30","0","0","2025-01-30 21:00:01"
"575358","4720","2025-01-30 07:33:27","1","30","0","0","2025-01-30 21:00:00"
"575357","4776","2025-01-30 07:33:20","1","30","0","0","2025-01-30 20:59:59"
"575356","4845","2025-01-30 07:33:14","1","30","0","0","2025-01-30 20:59:59"
"575355","4813","2025-01-30 07:33:10","1","30","0","0","2025-01-30 20:59:58"
"575354","4687","2025-01-30 07:32:59","1","30","0","0","2025-01-30 20:59:57"
"575353","4652","2025-01-30 07:32:55","1","30","0","0","2025-01-30 20:59:56"
"575352","5276","2025-01-30 07:32:51","1","30","0","0","2025-01-30 20:59:55"
"575351","4790","2025-01-30 07:32:45","1","30","0","0","2025-01-30 20:59:55"
"575350","5280","2025-01-30 07:32:42","1","30","0","0","2025-01-30 20:59:54"
"575349","4493","2025-01-30 07:32:35","1","30","0","0","2025-01-30 20:59:53"
"575348","4490","2025-01-30 07:32:33","1","30","0","0","2025-01-30 20:59:52"
"575347","4491","2025-01-30 07:32:28","1","30","0","0","2025-01-30 20:59:52"
"575346","4631","2025-01-30 07:32:20","1","30","0","0","2025-01-30 20:59:51"
"575345","5084","2025-01-30 07:32:08","1","30","0","0","2025-01-30 20:59:50"
"575344","5083","2025-01-30 07:32:01","1","30","0","0","2025-01-30 20:59:49"
"575343","5155","2025-01-30 07:31:58","1","30","0","0","2025-01-30 20:59:48"
"575342","5218","2025-01-30 07:31:54","1","30","0","0","2025-01-30 20:59:48"
"575341","5202","2025-01-30 07:31:38","1","30","0","0","2025-01-30 20:59:47"
"575340","4476","2025-01-30 07:31:29","1","30","0","0","2025-01-30 20:59:46"
"575339","4545","2025-01-30 07:31:25","1","30","0","0","2025-01-30 20:59:45"
"575338","4543","2025-01-30 07:30:38","1","30","0","0","2025-01-30 20:59:43"
"575337","4547","2025-01-30 07:30:21","1","30","0","0","2025-01-30 20:59:42"
"575336","4546","2025-01-30 07:30:19","1","30","0","0","2025-01-30 20:59:41"
"575335","4740","2025-01-30 07:30:10","1","30","0","0","2025-01-30 20:59:41"
"575334","5268","2025-01-30 07:29:55","1","30","0","0","2025-01-30 20:59:40"
"575333","4477","2025-01-30 07:29:51","1","30","0","0","2025-01-30 20:59:39"
"575332","4892","2025-01-30 07:29:25","1","30","0","0","2025-01-30 20:59:38"
"575331","5087","2025-01-30 07:29:22","1","30","0","0","2025-01-30 20:59:38"
"575330","4950","2025-01-30 07:29:19","1","30","0","0","2025-01-30 20:59:37"
"575329","5290","2025-01-30 07:29:13","1","30","0","0","2025-01-30 20:59:36"
"575328","5297","2025-01-30 07:29:08","1","30","0","0","2025-01-30 20:59:35"
"575327","4750","2025-01-30 07:28:38","1","30","0","0","2025-01-30 20:59:35"
"575326","5002","2025-01-30 07:28:14","1","30","0","0","2025-01-30 20:59:33"
"575325","4700","2025-01-30 07:28:05","1","30","0","0","2025-01-30 20:59:32"
"575324","4450","2025-01-30 07:27:53","1","30","0","0","2025-01-30 20:59:30"
"575323","5273","2025-01-30 07:27:45","1","30","0","0","2025-01-30 20:59:30"
"575322","4804","2025-01-30 07:27:37","1","30","0","0","2025-01-30 20:59:29"
"575321","5283","2025-01-30 07:27:34","1","30","0","0","2025-01-30 20:59:28"
"575320","4564","2025-01-30 07:27:31","1","30","0","0","2025-01-30 20:59:27"
"575319","4916","2025-01-30 07:27:19","1","30","0","0","2025-01-30 20:59:27"
"575318","4751","2025-01-30 07:27:15","1","30","0","0","2025-01-30 20:59:26"
"575317","5284","2025-01-30 07:27:07","1","30","0","0","2025-01-30 20:59:25"
"575316","4888","2025-01-30 07:27:01","1","30","0","0","2025-01-30 20:59:24"
"575315","4709","2025-01-30 07:26:55","1","30","0","0","2025-01-30 20:59:24"
"575314","4786","2025-01-30 07:26:47","1","30","0","0","2025-01-30 20:59:23"
"575313","4551","2025-01-30 07:26:39","1","30","0","0","2025-01-30 20:59:22"
"575312","4885","2025-01-30 07:26:16","1","30","0","0","2025-01-30 20:59:20"
"575311","4448","2025-01-30 07:26:08","1","30","0","0","2025-01-30 20:59:19"
"575310","4759","2025-01-30 07:26:02","1","30","0","0","2025-01-30 20:59:18"
"575309","4933","2025-01-30 07:25:51","1","30","0","0","2025-01-30 20:59:17"
"575308","4662","2025-01-30 07:25:44","1","30","0","0","2025-01-30 20:59:16"
"575307","5061","2025-01-30 07:25:37","1","30","0","0","2025-01-30 20:59:16"
"575306","4665","2025-01-30 07:25:21","1","30","0","0","2025-01-30 20:59:15"
"575305","4672","2025-01-30 07:25:14","1","30","0","0","2025-01-30 20:59:14"
"575304","4675","2025-01-30 07:25:04","1","30","0","0","2025-01-30 20:59:13"
"575303","4996","2025-01-30 07:25:00","1","30","0","0","2025-01-30 20:59:12"
"575302","4712","2025-01-30 07:24:53","1","30","0","0","2025-01-30 20:59:11"
"575301","4444","2025-01-30 07:24:49","1","30","0","0","2025-01-30 20:59:10"
"575300","4721","2025-01-30 07:24:46","1","30","0","0","2025-01-30 20:59:09"
"575299","4807","2025-01-30 07:24:17","1","30","0","0","2025-01-30 20:59:08"
"575298","4755","2025-01-30 07:23:51","1","30","0","0","2025-01-30 20:59:08"
"575297","4467","2025-01-30 07:23:46","1","30","0","0","2025-01-30 20:59:07"
"575296","4877","2025-01-30 07:23:41","1","30","0","0","2025-01-30 20:59:06"
"575295","4532","2025-01-30 07:23:34","1","30","0","0","2025-01-30 20:59:05"
"575294","5265","2025-01-30 07:23:25","1","30","0","0","2025-01-30 20:59:04"
"575293","4456","2025-01-30 07:23:20","1","30","0","0","2025-01-30 20:59:03"
"575292","4455","2025-01-30 07:23:17","1","30","0","0","2025-01-30 20:59:02"
"575291","5216","2025-01-30 07:23:11","1","30","0","0","2025-01-30 20:59:02"
"575290","4464","2025-01-30 07:23:08","1","30","0","0","2025-01-30 20:59:01"
"575289","4796","2025-01-30 07:21:51","1","30","0","0","2025-01-30 20:58:59"
"575288","4925","2025-01-30 07:21:22","1","30","0","0","2025-01-30 20:58:59"
"575287","5245","2025-01-30 07:21:12","1","30","0","0","2025-01-30 20:58:58"
"575286","4447","2025-01-30 07:21:07","1","30","0","0","2025-01-30 20:58:57"
"575285","5249","2025-01-30 07:20:56","1","30","0","0","2025-01-30 20:58:56"
"575284","4632","2025-01-30 07:20:48","1","30","0","0","2025-01-30 20:58:55"
"575283","4958","2025-01-30 07:20:38","1","30","0","0","2025-01-30 20:58:55"
"575282","4901","2025-01-30 07:20:33","1","30","0","0","2025-01-30 20:58:54"
"575281","4907","2025-01-30 07:20:27","1","30","0","0","2025-01-30 20:58:53"
"575280","4799","2025-01-30 07:20:17","1","30","0","0","2025-01-30 20:58:52"
"575279","4716","2025-01-30 07:20:11","1","30","0","0","2025-01-30 20:58:52"
"575278","5263","2025-01-30 07:20:05","1","30","0","0","2025-01-30 20:58:51"
"575277","4655","2025-01-30 07:20:00","1","30","0","0","2025-01-30 20:58:50"
"575276","4953","2025-01-30 07:19:51","1","30","0","0","2025-01-30 20:58:49"
"575275","4730","2025-01-30 07:19:45","1","30","0","0","2025-01-30 20:58:49"
"575274","4520","2025-01-30 07:19:41","1","30","0","0","2025-01-30 20:58:48"
"575273","4641","2025-01-30 07:19:38","1","30","0","0","2025-01-30 20:58:47"
"575272","4816","2025-01-30 07:18:11","1","30","0","0","2025-01-30 20:58:46"
"575271","4519","2025-01-30 07:18:05","1","30","0","0","2025-01-30 20:58:45"
"575270","5134","2025-01-30 07:17:54","1","30","0","0","2025-01-30 20:58:45"
"575269","4457","2025-01-30 07:17:51","1","30","0","0","2025-01-30 20:58:44"
"575268","4981","2025-01-30 07:17:33","1","30","0","0","2025-01-30 20:58:43"
"575267","305","2025-01-30 07:17:21","1","30","0","0","2025-01-30 20:58:42"
"575266","5119","2025-01-30 07:17:09","1","30","0","0","2025-01-30 20:58:41"
"575265","4489","2025-01-30 07:16:59","1","30","0","0","2025-01-30 20:58:40"
"575264","4517","2025-01-30 07:16:54","1","30","0","0","2025-01-30 20:58:39"
"575263","4518","2025-01-30 07:16:49","1","30","0","0","2025-01-30 20:58:39"
"575262","4627","2025-01-30 07:16:42","1","30","0","0","2025-01-30 20:58:38"
"575261","5048","2025-01-30 07:16:13","1","30","0","0","2025-01-30 20:58:37"
"575260","5148","2025-01-30 07:16:08","1","30","0","0","2025-01-30 20:58:36"
"575259","4825","2025-01-30 07:15:59","1","30","0","0","2025-01-30 20:58:36"
"575258","4619","2025-01-30 07:15:55","1","30","0","0","2025-01-30 20:58:35"
"575257","4967","2025-01-30 07:15:15","1","30","0","0","2025-01-30 20:58:33"
"575256","4612","2025-01-30 07:15:06","1","30","0","0","2025-01-30 20:58:33"
"575255","4911","2025-01-30 07:15:01","1","30","0","0","2025-01-30 20:58:32"
"575254","4617","2025-01-30 07:14:57","1","30","0","0","2025-01-30 20:58:31"
"575253","4676","2025-01-30 07:14:54","1","30","0","0","2025-01-30 20:58:30"
"575252","5282","2025-01-30 07:14:00","1","30","0","0","2025-01-30 20:58:29"
"575251","5241","2025-01-30 07:13:55","1","30","0","0","2025-01-30 20:58:29"
"575250","4643","2025-01-30 07:13:43","1","30","0","0","2025-01-30 20:58:28"
"575249","4791","2025-01-30 07:13:41","1","30","0","0","2025-01-30 20:58:27"
"575248","5086","2025-01-30 07:13:36","1","30","0","0","2025-01-30 20:58:26"
"575247","4792","2025-01-30 07:13:28","1","30","0","0","2025-01-30 20:58:26"
"575246","4583","2025-01-30 07:13:27","1","30","0","0","2025-01-30 20:58:25"
"575245","4480","2025-01-30 07:13:19","1","30","0","0","2025-01-30 20:58:24"
"575244","4486","2025-01-30 07:13:11","1","30","0","0","2025-01-30 20:58:23"
"575243","4667","2025-01-30 07:13:08","1","30","0","0","2025-01-30 20:58:22"
"575242","4680","2025-01-30 07:13:05","1","30","0","0","2025-01-30 20:58:21"
"575241","4592","2025-01-30 07:12:43","1","30","0","0","2025-01-30 20:58:20"
"575240","4553","2025-01-30 07:12:36","1","30","0","0","2025-01-30 20:58:20"
"575239","4614","2025-01-30 07:12:31","1","30","0","0","2025-01-30 20:58:19"
"575238","4634","2025-01-30 07:12:23","1","30","0","0","2025-01-30 20:58:18"
"575237","5254","2025-01-30 07:12:17","1","30","0","0","2025-01-30 20:58:17"
"575236","4714","2025-01-30 07:12:12","1","30","0","0","2025-01-30 20:58:17"
"575235","4717","2025-01-30 07:12:07","1","30","0","0","2025-01-30 20:58:16"
"575234","4610","2025-01-30 07:11:59","1","30","0","0","2025-01-30 20:58:15"
"575233","4832","2025-01-30 07:11:54","1","30","0","0","2025-01-30 20:58:14"
"575232","4773","2025-01-30 07:11:51","1","30","0","0","2025-01-30 20:58:13"
"575231","4584","2025-01-30 07:11:46","1","30","0","0","2025-01-30 20:58:12"
"575230","4995","2025-01-30 07:11:39","1","30","0","0","2025-01-30 20:58:12"
"575229","4904","2025-01-30 07:11:04","1","30","0","0","2025-01-30 20:58:10"
"575228","5267","2025-01-30 07:10:56","1","30","0","0","2025-01-30 20:58:09"
"575227","5235","2025-01-30 07:10:48","1","30","0","0","2025-01-30 20:58:09"
"575226","5131","2025-01-30 07:10:40","1","30","0","0","2025-01-30 20:58:08"
"575225","4927","2025-01-30 07:10:20","1","30","0","0","2025-01-30 20:58:07"
"575224","5062","2025-01-30 07:09:43","1","30","0","0","2025-01-30 20:58:06"
"575223","4944","2025-01-30 07:09:36","1","30","0","0","2025-01-30 20:58:06"
"575222","4787","2025-01-30 07:09:29","1","30","0","0","2025-01-30 20:58:05"
"575221","4647","2025-01-30 07:09:23","1","30","0","0","2025-01-30 20:58:04"
"575220","4478","2025-01-30 07:09:07","1","30","0","0","2025-01-30 20:58:03"
"575219","4479","2025-01-30 07:09:04","1","30","0","0","2025-01-30 20:58:02"
"575218","4535","2025-01-30 07:09:01","1","30","0","0","2025-01-30 20:58:02"
"575217","5217","2025-01-30 07:07:28","1","30","0","0","2025-01-30 20:58:01"
"575216","5228","2025-01-30 07:07:26","1","30","0","0","2025-01-30 20:58:00"
"575215","5255","2025-01-30 07:07:22","1","30","0","0","2025-01-30 20:57:59"
"575214","5175","2025-01-30 07:06:58","1","30","0","0","2025-01-30 20:57:59"
"575213","4891","2025-01-30 07:05:57","1","30","0","0","2025-01-30 20:57:57"
"575212","4725","2025-01-30 07:05:54","1","30","0","0","2025-01-30 20:57:56"
"575211","4843","2025-01-30 07:05:36","1","30","0","0","2025-01-30 20:57:55"
"575210","5129","2025-01-30 07:05:33","1","30","0","0","2025-01-30 20:57:54"
"575209","5124","2025-01-30 07:04:33","1","30","0","0","2025-01-30 20:57:53"
"575208","4482","2025-01-30 07:04:29","1","30","0","0","2025-01-30 20:57:53"
"575207","4449","2025-01-30 07:04:23","1","30","0","0","2025-01-30 20:57:52"
"575206","4774","2025-01-30 07:04:17","1","30","0","0","2025-01-30 20:57:51"
"575205","4727","2025-01-30 07:03:30","1","30","0","0","2025-01-30 20:57:47"
"575204","5085","2025-01-30 07:03:26","1","30","0","0","2025-01-30 20:57:47"
"575203","5074","2025-01-30 07:03:22","1","30","0","0","2025-01-30 20:57:46"
"575202","4713","2025-01-30 07:02:49","1","30","0","0","2025-01-30 20:57:45"
"575201","5063","2025-01-30 07:02:38","1","30","0","0","2025-01-30 20:57:44"
"575200","4812","2025-01-30 07:02:28","1","30","0","0","2025-01-30 20:57:43"
"575199","5089","2025-01-30 07:01:36","1","30","0","0","2025-01-30 20:57:43"
"575198","4718","2025-01-30 07:01:30","1","30","0","0","2025-01-30 20:57:42"
"575197","4504","2025-01-30 07:01:25","1","30","0","0","2025-01-30 20:57:41"
"575196","5279","2025-01-30 07:01:10","1","30","0","0","2025-01-30 20:57:40"
"575195","4521","2025-01-30 07:01:06","1","30","0","0","2025-01-30 20:57:39"
"575194","4608","2025-01-30 07:00:58","1","30","0","0","2025-01-30 20:57:38"
"575193","4577","2025-01-30 07:00:20","1","30","0","0","2025-01-30 20:57:37"
"575192","4526","2025-01-30 07:00:13","1","30","0","0","2025-01-30 20:57:36"
"575191","5234","2025-01-30 07:00:03","1","30","0","0","2025-01-30 20:57:35"
